Batch,LOG_DATE,LINE,SKU,MAIN_DRIVE_1_SPEED,MAIN_DRIVE_2_SPEED,CHAIN_SPEED,ACID_TANK_1,ACID_TANK_2,RINSING_TANK_1,RINSING_TANK_2,ALKALINE_TANK_1,ALKALINE_TANK_2,RINSING_TANK_3,RINSING_TANK_4,RINSING_TANK_5,FORMER_OVEN,COAGULANT_TANK_SIDE_A,COAGULANT_TANK_SIDE_B,COAGULANT_OVEN_1,COAGULANT_OVEN_2,LATEX_TANK_1_SIDE_A,LATEX_TANK_1_SIDE_B,LATEX_1_OVEN_1,LATEX_1_OVEN_2,LATEX_TANK_2_SIDE_A,LATEX_TANK_2_SIDE_B,LATEX_2_OVEN,PRE_LEACH_TANK_01,PRE_LEACH_TANK_02,PRE_LEACH_TANK_03,PRE_LEACH_TANK_04,PRE_LEACH_TANK_05,PRE_LEACH_TANK_06,PRE_LEACH_TANK_07,PRE_LEACH_TANK_08,PRE_LEACH_TANK_09,PRE_LEACH_OVEN,WET_OVEN_1,WET_OVEN_2,WET_OVEN_3,WET_OVEN_4,DRY_OVEN_1,DRY_OVEN_2,DRY_OVEN_3,DRY_OVEN_4,COOLING_TANK_01,COOLING_TANK_02,COOLING_TANK_03,COOLING_TANK_04,COOLING_TANK_05,CHLORINATION_TANK,SOAK_TANK,NEUTRALIZER_TANK_01,NEUTRALIZER_TANK_02,POST_LEACH_TANK_04,POST_LEACH_TANK_03,POST_LEACH_TANK_02,POST_LEACH_TANK_01,POST_LEACH_OVEN,LN_TANK,FINAL_CURING_OVEN_1,FINAL_CURING_OVEN_2,COAGULANT_OVEN_RH,COAGULANT_OVEN_RH_1,WET_OVEN_RH,WET_OVEN_RH_1,WET_OVEN_RH_2,WET_OVEN_RH_3,FINAL_CURING_OVEN_RH,FINAL_CURING_OVEN_RH_1,Fail,Pass,result,target
21,2/7/2020,A04,N37CBB,1452.410828,1451.276428,179.0166626,60.19124031,60.02621269,59.91958046,59.65993691,59.83312989,59.87953568,56.38631058,60.05951882,61.6024971,70.13755036,54.36074829,53.158638,88.34194184,88.47090531,33.84100533,34.40729905,109.7823029,111.4472427,34.06837464,34.58460808,90.32120133,60.41036034,60.01366997,60.03921128,60.08875847,60.11815453,37.93618584,60.35879517,60.04197884,60.00271797,75.63299942,90.17203904,89.89546204,90.01472473,90.54467774,90.1026001,86.98603058,90.6445961,88.8674202,67.52576447,59.72904015,55.86252403,49.32803917,45.03889656,37.89366913,36.72426605,35.21899224,40.56577492,65.27173615,65.00799561,66.27943421,62.33643532,109.5045509,49.38794327,109.2116547,111.4277725,7.546398401,10.48912764,12.50524617,16.3974495,19.09268093,21.37968827,7.506780148,11.33491803,3,45,Pass,1
22,2/7/2020,A05,N32WHT,1301.25708,1297.781067,160.375,59.93110085,60.07533074,59.91219139,60.09480095,59.80256844,59.91310501,60.08308792,60.13527489,60.21941376,70.18930435,53.11081887,54.23166847,91.03380203,90.27484894,32.76037026,34.62019348,115.5253334,115.5238533,33.09522629,34.38689614,90.88761521,59.95280075,60.05326271,61.19742775,60.06969834,60.13008309,39.10036469,60.13772583,60.02664376,60.14520645,70.25956726,94.72639466,94.90715409,94.99633408,95.00200654,95.43737793,95.73038864,96.32603836,95.01976013,69.74501419,58.88630295,52.82126046,48.06675339,39.96518898,39.93649864,38.35296822,34.91961289,40.04054451,66.05915451,65.18242264,64.98700714,61.68164444,106.0597611,54.27721978,110.0646782,109.8359757,7.546398401,10.48912764,12.50524617,16.3974495,19.09268093,21.37968827,7.506780148,11.33491803,9,29,Pass,1
23,2/7/2020,A06,N32KCL,1216.982544,1214.656006,150,60.00654984,59.90987587,59.95503044,60.13593674,59.84248925,59.89146042,58.7463665,60.041399,57.91201401,73.62162781,52.10889054,52.92320633,84.48532105,84.33926392,32.4411068,34.87676621,115.528614,114.8412361,33.90225411,31.71758652,90.24012375,60.09798432,60.04801941,60.03592682,59.95144082,60.08737946,38.14571953,60.0045147,60.02859116,60.10310936,70.07017899,90.52638626,89.99082565,90.78878022,90.97175598,92.38269425,90.84940338,90.77483368,91.74862671,64.26083374,54.89784813,50.12525177,44.48268128,40.30018807,38.90024758,37.61776352,36.20447159,39.77621841,65.99379349,64.96281433,65.85920716,59.10519219,106.4510079,54.95782662,110.9090844,110.2872696,7.546398401,10.48912764,12.50524617,16.3974495,19.09268093,21.37968827,7.506780148,11.33491803,6,33,Pass,1
24,2/8/2020,A01,N32KCL,1259.080567,1259.540467,155.1750031,59.90644073,59.86733437,60.06747055,59.99003792,59.86466027,59.84666825,60.30226136,60.04344559,59.81903839,70.05921936,51.48860359,49.97834206,88.91517258,88.591465,32.48286247,34.52015686,124.3790627,125.2564049,33.61315537,32.92004585,91.52526093,59.99581528,60.05905152,60.00780678,59.97284317,60.14560509,34.96123505,60.01610947,59.88249016,59.74830056,75.90138626,90.08797455,90.39447022,90.13171387,89.31459809,90.14048386,90.43182755,91.58153534,90.53699112,65.7232399,56.86241531,48.14039612,45.54937172,41.71141625,37.29201889,35.98664856,34.72485161,40.68794441,66.04044724,64.98202515,65.10587693,64.986866,109.598877,43.90705109,108.5105095,104.165905,7.724883318,10.86934853,12.33996487,16.26950455,19.55604363,22.01279736,7.78691268,11.49735355,12,27,Pass,1
25,2/8/2020,A02,N32WHT,1330.164368,1325.5224,164.1416703,59.90691376,59.93738747,59.98304367,59.7861557,59.84439469,59.83423615,61.30067253,59.9168129,59.84835816,70.52042389,53.33396912,52.76632309,83.6132927,84.12116623,32.41600609,31.98064613,109.6386643,109.9574662,32.13807297,32.70305634,89.7924881,59.96936417,60.04858971,59.90361786,59.86743546,60.01984596,34.50494195,59.32427407,59.99355507,59.68680191,86.48628998,94.43089676,95.83757019,94.51036453,93.34586334,95.69096756,96.55010987,95.24308777,95.21213913,73.54740524,58.42170334,53.36902428,47.25935555,43.7338295,36.70366097,35.73271751,34.60738373,39.8759861,65.06531525,64.98070145,65.17517853,61.58411598,109.2911148,45.42810631,110.258915,109.635746,7.724883318,10.86934853,12.33996487,16.26950455,19.55604363,22.01279736,7.78691268,11.49735355,6,38,Pass,1
26,2/8/2020,A03,N37CBB,1412.279175,1410.12616,174.1666718,59.77910233,59.9025631,60.16229821,59.426054,59.83690834,59.77618599,60.06539726,61.02327919,59.90661049,70.7073021,53.79737663,52.98812676,90.28462601,90.35855484,34.66486741,33.97506333,113.6930542,116.1473122,34.35713578,32.45215416,89.44683075,60.04054833,60.0269146,60.00182534,59.90787316,60.0184536,39.03582955,60.35620308,59.90517998,59.91615486,85.76081848,94.66054535,94.40416336,94.98707962,94.84809876,94.93354797,95.49017716,95.28256607,95.22778702,70.94306946,63.43298149,55.32093239,50.73319436,46.61363411,38.75741005,36.99232483,34.56427383,40.53436852,64.94674683,62.99864006,64.52861405,58.36845017,110.6928711,49.17956925,111.2879029,109.9147797,7.724883318,10.86934853,12.33996487,16.26950455,19.55604363,22.01279736,7.78691268,11.49735355,5,42,Pass,1
27,2/8/2020,A04,N37CBB,1452.300477,1449.440247,179.0166626,59.94623375,59.93084335,59.90680695,59.67292214,59.88216019,59.82450295,56.45310402,60.04054451,61.45912934,70.12611008,54.1170578,52.91593742,88.33067322,88.41942597,33.8212986,34.40226746,123.6650772,125.4749451,34.4877224,34.63376618,90.3620224,60.02385521,59.98256874,60.03006554,59.82367135,60.03287506,38.11691284,60.24313736,59.98002243,59.96758461,75.62553025,90.19992066,89.92453003,90.03141404,90.55673981,90.11119461,87.12203598,90.54593277,89.09778214,67.72942352,59.86137199,56.04202461,49.71675873,45.57047463,37.98717881,36.83630181,35.38446045,40.86395264,65.03829193,64.8971405,65.48031616,62.67204857,109.5211296,50.74071503,109.2674981,111.6410523,7.724883318,10.86934853,12.33996487,16.26950455,19.55604363,22.01279736,7.78691268,11.49735355,5,44,Pass,1
28,2/8/2020,A05,N32WHT,1292.408264,1291.128601,159.4666595,59.88455582,60.04898262,59.90172196,60.00855446,59.81713677,59.81970788,60.33422279,60.09254456,59.86654664,70.19323349,53.08826447,54.40548325,93.90148926,93.10635376,32.79465103,34.61711312,120.2868538,120.3994293,34.65874672,34.40215492,90.90498352,59.81136513,60.03803062,61.14315415,59.93811989,60.04912567,39.74273682,57.35352135,57.76052857,60.13061905,70.30971146,94.75099945,94.92514038,95.05765152,95.00442887,95.4610405,95.71765518,96.60905457,95.05097962,69.7913971,58.88362694,52.53633881,47.93775559,39.96997452,39.95337677,38.39421463,35.11654472,40.32100678,66.27268982,64.96130753,65.96197129,63.46382523,106.0354767,55.4681282,110.0892868,109.8582497,7.724883318,10.86934853,12.33996487,16.26950455,19.55604363,22.01279736,7.78691268,11.49735355,10,34,Pass,1
29,2/8/2020,A06,N32KCL,1226.431702,1222.515015,151.449997,59.92874336,59.91386223,59.93152428,59.88396073,59.8447113,59.81632996,58.81232071,59.99951172,57.70383072,73.62486649,52.06962967,52.89477921,84.42341614,84.32679367,33.08582115,33.99319458,115.5367699,114.8598557,33.62843132,31.80795956,90.23300171,60.11731148,60.05155182,59.96537209,60.03447723,60.05060578,38.19819069,60.02672768,59.94125557,60.12599754,70.03212738,90.50650788,89.990242,90.7700882,90.96854019,92.12614823,90.84160233,90.71954727,91.50448609,63.67096901,54.31292534,49.25523758,43.68756294,40.17238617,38.67586327,37.43066788,36.31333161,39.96782494,65.88120651,64.91172791,64.95817948,61.1642952,106.3713379,54.95462418,110.88163,110.2494774,7.724883318,10.86934853,12.33996487,16.26950455,19.55604363,22.01279736,7.78691268,11.49735355,8,25,Pass,1
30,2/9/2020,A01,N32KCL,1252.103882,1252.748413,154.4250031,60.001894,59.96074677,60.04070282,59.92109108,59.82482529,59.86958885,60.17821312,60.03828431,59.98106384,70.00176239,51.42310524,49.93516159,88.84716797,88.52511597,32.62178993,34.4291935,119.7522736,120.8138657,32.92539406,32.27359772,91.48740006,60.16452599,60.08114052,59.99925042,59.96367073,59.86582947,34.37731552,53.32210541,59.39622307,59.85111427,75.87648392,90.05903244,90.38333512,90.12417603,89.35180664,90.08231354,90.43587494,91.50757218,90.54507065,66.88350296,57.47480965,48.9121666,46.11563492,42.18327713,37.36245919,36.04680824,34.59448243,40.79430771,65.61035538,65.06641388,65.18512345,64.5395813,109.5707169,43.69234467,108.0741348,104.1413918,7.840539694,10.78881168,12.30069924,15.9791913,18.74945068,21.38115025,7.620715857,11.42161608,7,35,Pass,1
31,2/9/2020,A02,N32WHT,1332.2276,1327.004029,164.4166718,59.93799019,60.05747032,59.96351433,59.87751389,59.85024262,59.89218712,60.5884037,60.02913857,60.01163864,70.52388001,53.94003678,53.21590805,83.58398819,84.13019562,32.40150452,32.2161541,109.6326027,109.9351387,31.93314362,32.5446949,89.76592636,60.18153954,60.03545571,60.01988983,59.7627697,60.12135315,33.78704834,58.83006287,59.92053986,59.96932602,86.47315598,94.42818451,95.85025025,94.51371384,93.19475556,95.69021225,96.43632889,95.21946717,95.22777939,73.57857514,58.94922829,53.69447899,47.60923195,43.90013123,36.77587128,35.838871,34.55293656,39.86356926,65.14399719,65.19494629,65.199646,61.18822289,109.2623978,45.32080269,110.2163277,109.62426,7.840539694,10.78881168,12.30069924,15.9791913,18.74945068,21.38115025,7.620715857,11.42161608,16,30,Pass,1
32,2/9/2020,A03,N37CBB,1412.346497,1411.479431,174.1833344,60.06391335,59.94659424,60.03070641,59.04116059,59.81054497,59.85560608,60.12119866,60.57486344,59.94024468,70.72079086,53.97215843,53.0940361,90.2584877,90.34137345,34.66243935,34.05663682,113.7580109,116.4142037,34.39798355,32.60869408,89.45316696,60.10826874,60.03204727,60.05049515,60.02226639,60.12915421,38.43414307,60.27253533,60.12596131,59.99476815,85.73579407,94.64229965,94.41263199,95.00852966,94.86795044,94.95310974,95.49232483,95.33950043,95.2309227,71.08370209,63.67918015,55.90733337,51.33801079,46.97644997,38.82549477,37.21114159,34.67370033,40.71322823,65.58539963,64.54974366,64.45185089,59.56427956,110.6703377,50.90725708,111.292778,109.8932953,7.840539694,10.78881168,12.30069924,15.9791913,18.74945068,21.38115025,7.620715857,11.42161608,3,45,Pass,1
33,2/9/2020,A04,N37CBB,1452.388306,1451.556641,179.0166626,60.19289208,60.15402031,59.92911911,60.13399697,59.81086159,59.87618256,57.84339905,60.10307884,60.59913826,70.12621689,54.34856606,53.15861321,88.31557465,88.4446907,33.77419091,34.38904,114.5334664,116.1503029,34.65632248,34.60882187,90.3303833,60.14005852,60.03874016,60.03230476,60.04075814,60.09112358,37.77474404,60.05795861,60.05602837,60.0813179,75.64838791,90.18168259,89.90709687,90.00550843,90.55142593,90.12122727,88.77700424,90.60794449,89.32638932,67.75819016,60.15150643,56.27608299,50.09611512,45.93786431,38.10365677,37.08686829,35.20139313,40.8160305,65.16311264,65.0547142,66.45075226,62.35940361,109.5034333,50.48835755,109.2141343,111.5566979,7.840539694,10.78881168,12.30069924,15.9791913,18.74945068,21.38115025,7.620715857,11.42161608,8,39,Pass,1
34,2/9/2020,A05,N32WHT,1292.289429,1290.004334,159.4666595,59.91466523,60.14592934,59.95703697,60.16114235,59.85495186,59.78246689,64.83919907,60.23487473,60.41184235,70.19755936,53.13953209,54.38130188,93.86668015,93.07134629,32.7597065,34.65358925,120.2356682,120.3814965,34.63233757,34.2434845,90.87228775,59.93139839,60.01812745,60.30377579,59.9181118,60.03259659,39.303051,60.11630821,60.02118492,56.25609208,70.27341461,94.71509171,94.90245438,94.99471283,94.99595643,95.41611863,95.70987701,96.48267746,95.04977799,70.01543045,59.25863648,53.22057724,48.69891548,39.94899941,39.99194146,38.56790161,35.05368805,40.33254623,66.06704712,65.06704712,65.47371674,62.88432122,106.046856,54.84767914,110.0343018,109.8189087,7.840539694,10.78881168,12.30069924,15.9791913,18.74945068,21.38115025,7.620715857,11.42161608,12,29,Pass,1
35,2/9/2020,A06,N32KCL,1229.864258,1227.937988,152,60.01568031,59.91157532,59.84322739,60.07139397,59.81214524,59.87033272,59.02593422,59.99215889,60.12259483,73.63368607,52.1726513,53.05176163,84.43907166,84.31692505,33.48893357,34.3004303,120.3264885,119.5502205,34.02764321,32.14608384,90.22229386,60.10245895,59.9955101,60.09433937,60.00394249,60.11046028,37.89787102,60.22430992,60.08226967,59.59572983,70.04510498,90.4944191,89.97456742,90.81414414,90.97668839,92.01878357,90.93178177,90.73669815,91.60857773,64.15690232,54.56120491,49.51558495,43.94293404,40.0692997,38.76681328,37.61460686,36.08328247,40.00321579,65.79367829,65.14153672,65.53643036,60.69678497,106.402607,54.69595337,110.8531303,110.2432671,7.840539694,10.78881168,12.30069924,15.9791913,18.74945068,21.38115025,7.620715857,11.42161608,1,40,Pass,1
36,2/10/2020,A01,N32KCL,1214.865723,1215.968567,150,59.9499588,59.89032745,59.99865913,59.97925186,59.88915062,59.78783608,60.25606156,60.13185692,59.87889099,68.1221962,51.62310791,50.13455582,86.04032135,85.63553238,32.53917122,34.48423195,119.4850464,117.7387428,32.82991791,32.21767426,91.44520569,59.9921608,60.04746056,60.05511665,60.00705338,60.07851219,33.47905922,60.10894013,61.19142342,38.05940819,75.84060288,90.01980591,90.37375641,90.07801819,89.31882096,90.05815125,90.43862152,91.51247406,90.51285935,66.69538117,57.55547333,49.06033707,46.39165497,42.54821014,37.51061821,36.2008915,34.52585793,40.20895577,66.04282379,65.13888932,65.11494827,65.30889893,109.5723648,43.88167763,108.2864952,104.1795807,8.176943303,11.3727994,11.6424737,15.65674258,18.69281101,21.78490639,7.507846356,11.13834381,3,38,Pass,1
37,2/10/2020,A02,N32WHT,1332.379456,1327.229309,164.4499969,60.03116989,60.13509179,59.89208412,59.88351441,59.89855194,59.84391785,60.73840523,60.00766564,59.89937592,70.51464462,53.89812851,52.97564316,83.56132889,84.12588501,32.45537758,31.84574127,109.5468216,109.905056,32.02726555,32.60980034,89.77196122,59.95977593,60.00297737,60.04884911,60.00463867,60.10761452,33.06435204,62.16165924,60.27849007,37.26832199,86.46951675,94.34901047,95.2070694,94.46776963,92.37651825,95.65528107,96.02532578,95.33535385,95.18620682,71.17372894,62.49911499,56.43733025,49.9710846,45.60026169,37.03899956,36.2048626,34.58835984,39.46859741,65.07078552,65.08288193,65.16018677,61.82712555,109.278225,45.36946869,110.2387848,109.6120529,8.176943303,11.3727994,11.6424737,15.65674258,18.69281101,21.78490639,7.507846356,11.13834381,8,36,Pass,1
38,2/10/2020,A03,N37CBB,1412.267761,1409.441163,174.1666718,59.98617554,59.92067719,60.01213646,59.97743035,59.84189987,59.88491058,60.09620476,59.98317146,60.05302429,70.87213516,53.97280121,53.16174317,90.24082566,90.33694458,34.64285088,34.00950623,113.7668724,116.4144554,34.31926346,32.41449738,89.45003128,60.07711411,60.02934266,60.05605698,59.98673249,60.13421631,38.39471054,60.29009438,60.03503609,39.20249749,85.74876404,94.60082626,94.38685227,94.99929428,94.83605576,94.92030335,95.48005295,95.37516785,95.19889832,71.5452652,64.71064377,56.50054932,52.02803993,47.76091194,38.99888039,37.31356239,34.67225075,40.33320237,65.40163422,65.34096528,65.55397034,61.87836457,110.6787567,52.16985131,111.3225289,109.9745598,8.176943303,11.3727994,11.6424737,15.65674258,18.69281101,21.78490639,7.507846356,11.13834381,5,41,Pass,1
39,2/10/2020,A04,N37CBB,1429.868592,1430.859864,176.324997,60.14545059,60.03807449,59.94688988,60.59879685,59.75147438,59.83197403,58.79794121,60.06628037,60.24740028,70.14098358,54.32939911,53.13603211,88.31449127,88.42103195,33.81783295,34.38910294,114.3954048,116.1116448,34.57135582,34.64605332,90.31028366,60.07717324,59.97204781,60.05973435,59.90149308,60.05232048,36.823946,60.28439713,60.05186463,41.89987564,75.6399765,90.10564805,89.86595536,90.012043,90.51115418,90.05653763,86.96493912,90.7250557,88.71551895,67.91217041,61.4520874,56.73904038,51.26597977,46.87702561,38.31164551,37.35192681,35.06977844,40.35555458,65.12502671,65.0613823,66.62343979,63.50298882,109.5027428,52.41198922,105.5740967,111.1954537,8.176943303,11.3727994,11.6424737,15.65674258,18.69281101,21.78490639,7.507846356,11.13834381,20,28,Fail,0
40,2/10/2020,A05,N32WHT,1292.432556,1290.716003,159.4749985,59.85706139,60.15645981,59.9785347,60.06481743,59.83794594,59.82057381,60.14826012,61.36376,60.3511467,70.17752838,53.22639656,54.54616547,93.86610413,93.08449936,32.88542366,34.63815308,120.2010727,120.3601952,34.5597477,34.30628014,90.84063721,59.86845208,60.04966545,61.18148613,59.95807076,59.96853829,38.44547844,60.0926857,60.01958466,60.05447579,70.25547028,94.67752838,94.89605331,94.9235611,95.00357819,95.443573,95.71654892,96.36782837,95.02548218,71.31680298,60.626688,55.73519135,51.27784729,39.95005226,40.25147629,38.81712342,34.98996926,39.84430504,66.24534226,65.13092041,61.14348412,45.64058495,106.0523834,54.7486744,110.0152207,109.8103752,8.176943303,11.3727994,11.6424737,15.65674258,18.69281101,21.78490639,7.507846356,11.13834381,9,34,Pass,1
41,2/10/2020,A06,N32KCL,1229.866883,1229.165283,152,60.03284073,59.9157219,59.85898209,60.02020645,59.84994698,59.85930634,60.51934242,59.91118431,60.3670311,73.64712143,52.22886467,52.91153908,84.3996315,84.30223847,33.6061802,34.48784447,120.3124199,119.5814018,33.97493172,32.0769806,90.21302414,60.09337426,60.03037453,60.05572701,59.99458313,60.04020691,36.91344833,60.05118942,59.9708767,59.6962719,70.02087403,90.44528199,89.96929932,90.78020859,90.9420929,91.55300904,90.99721527,90.84049988,91.25996018,66.20959091,56.29140282,52.42868424,46.60539055,39.92902947,38.93771172,37.82554817,35.92308235,39.54640389,65.60007477,65.03749466,65.73048401,47.46562958,106.3623543,54.49450684,110.8380471,110.2184334,8.176943303,11.3727994,11.6424737,15.65674258,18.69281101,21.78490639,7.507846356,11.13834381,3,38,Pass,1
42,2/11/2020,A01,N32KCL,1214.877686,1216.374024,150,60.07405472,59.9195137,60.04844094,59.96610069,59.87387657,59.85816956,60.3246212,60.00890923,59.9452324,68.11541367,51.41103554,50.12699509,86.01551056,85.64292527,32.45080376,34.45393563,119.5066605,117.8262596,32.84913636,32.26973152,91.454216,60.19831086,60.03947449,59.90076256,59.89435769,60.3392067,33.95368576,60.13385391,60.50683594,37.31580735,75.85457611,90.02954102,90.37265778,90.09524536,89.30130768,90.0709076,90.43806839,91.45347596,90.50854493,66.63283539,57.46132851,49.04951477,46.31183243,42.41775894,37.22036553,35.93959618,34.21061325,39.83572388,66.07682801,65.07053376,65.14856339,65.77310944,109.560936,43.70410157,107.7715912,104.1445007,8.239343643,11.45697641,11.61994505,15.57557345,18.67697716,21.82147885,7.696558714,11.37066841,1,41,Pass,1
43,2/11/2020,A02,N32WHT,1332.383911,1329.614319,164.4499969,59.94502449,60.02942658,59.98829651,59.85482026,59.81544876,59.91267205,61.5570469,59.9389515,59.96812821,70.51668167,54.15081215,53.16825867,83.56754303,84.12282181,32.41789436,31.9584837,109.6183662,109.9311295,31.89245415,32.47252846,89.76593781,60.08526612,60.06157685,60.03989029,60.27273178,38.283041,33.84454727,61.06816674,60.13221359,36.5940094,86.45415116,94.36795425,95.58935166,94.48080063,92.59352875,95.65019226,95.97153091,95.32674027,95.18844605,51.665905,65.585392,59.28534889,52.35670471,47.18940163,37.17180443,36.07465554,34.30030632,39.09012604,65.01320267,65.12634278,65.19540024,61.72121621,109.2744484,45.32196808,110.2152291,109.6063805,8.239343643,11.45697641,11.61994505,15.57557345,18.67697716,21.82147885,7.696558714,11.37066841,10,30,Pass,1
44,2/11/2020,A03,N37CBB,1412.375794,1410.919434,174.1750031,60.04978943,59.97408295,60.04745293,59.95386887,59.81023407,59.90556526,60.09762383,59.56928825,60.01735115,70.86275864,53.98165703,53.14274406,90.23916626,90.34354401,34.56113052,33.93728066,113.8189201,116.3746682,34.27603531,32.42948151,89.44414902,59.54199219,60.02705574,60.03350067,60.0151043,60.11814308,38.25723648,60.05446244,59.98037339,60.05990792,85.74067307,94.68872071,94.45952225,94.99071503,94.89238358,94.97422028,95.49123764,95.31443787,95.22109604,71.9269867,65.319767,56.77252579,52.04060364,47.68262291,38.91499329,37.18347931,34.3461628,39.8868599,65.3705597,65.23415375,65.4719162,61.46792794,110.6864891,51.85442734,111.2735291,109.9031983,8.239343643,11.45697641,11.61994505,15.57557345,18.67697716,21.82147885,7.696558714,11.37066841,6,34,Pass,1
45,2/11/2020,A04,N37CBB,1412.212403,1411.285278,174.1750031,60.05914689,59.88780404,59.96064759,60.48475838,59.83395005,59.86562157,58.09847069,60.05160713,60.38365937,70.16339875,54.5512352,53.15839386,88.34569168,89.11468125,33.75152398,34.35767174,105.3106804,106.795681,34.4645176,34.43730545,90.28381729,60.14331055,60.02999688,60.02131653,60.06962967,60.02312851,37.63002968,60.27820397,60.01048088,60.04568291,75.64104462,90.19640732,89.89485931,89.99373246,90.53035355,90.13430024,87.44527817,90.6467247,89.42319489,66.5121193,58.74139023,53.64943123,53.31109047,48.07033921,38.68330574,37.37601853,34.71945,39.46211052,65.15114213,64.92435837,65.72735596,46.81877327,109.4860268,52.4759388,106.1853104,111.1849594,8.239343643,11.45697641,11.61994505,15.57557345,18.67697716,21.82147885,7.696558714,11.37066841,6,36,Pass,1
46,2/11/2020,A05,N32WHT,1292.400574,1290.188293,159.4666595,59.97393418,60.05033875,60.0053711,60.02702332,59.87684059,59.8840065,60.08073044,61.24625206,61.0852089,70.19560624,53.16410637,54.28045273,93.88231278,93.11154938,32.79542733,34.66786957,120.1793365,120.3733978,34.54447556,34.22201157,90.83124924,59.83563996,60.0465374,61.2858181,59.96222115,60.02280808,39.30166054,60.08669281,60.0519104,60.04059601,70.2911911,94.70718384,94.91726685,94.94509506,95.01686097,95.49202729,95.72998047,96.63650513,95.07290268,71.87333298,61.23881149,56.23855972,51.97336388,39.95248413,40.25754547,38.70507813,34.69998741,38.91118622,66.32381821,65.21873474,60.4077015,41.85231209,106.0610352,54.37829781,109.9505196,109.8097382,8.239343643,11.45697641,11.61994505,15.57557345,18.67697716,21.82147885,7.696558714,11.37066841,4,39,Pass,1
47,2/11/2020,A06,N32KCL,1229.862854,1229.45874,152,60.02830887,59.87543297,59.91386032,60.19896698,59.89607621,59.82411576,59.06196213,60.05504227,59.91330147,73.62126923,52.125206,53.01556778,84.42938996,84.30936432,33.33011627,34.19840431,120.3209152,119.5498391,34.03788757,32.22223855,90.22658158,60.07459641,60.06760407,60.10981178,60.00958443,60.01379776,37.91924858,60.04222298,60.01285744,59.91313744,70.03113556,90.47154617,89.96460724,90.78838348,90.95304108,93.05669403,90.92069245,90.80479813,91.56406403,66.5243721,56.21590424,52.33415985,46.66075516,39.9641552,38.89990044,37.61766052,35.71179772,38.60045433,66.06193543,65.04653931,64.67101288,44.99886894,106.4025269,54.33985329,110.824997,110.2197876,8.239343643,11.45697641,11.61994505,15.57557345,18.67697716,21.82147885,7.696558714,11.37066841,0,40,Pass,1
48,2/12/2020,A01,N32KCL,1214.869568,1217.592041,150,59.93271828,59.97415734,60.0896225,60.02733231,59.88565827,59.82357216,60.45840073,59.99440003,59.96277237,68.12459183,51.3364563,50.10003281,86.01308441,85.64128876,32.52264595,34.45974541,119.519455,120.6106568,33.2810421,32.61291695,91.45565033,58.95030785,60.0370636,60.05129051,60.04764557,60.17108345,34.86323738,60.06433678,60.00499726,60.36653138,75.85943604,90.05683899,90.4382782,90.09784699,89.30840302,90.06386566,90.44257737,91.55059815,90.50270462,66.2098465,57.07616616,48.46896744,45.66391564,41.8430481,37.2784214,35.87760544,34.15489388,39.9506321,65.39636231,65.09789658,65.21466446,64.86769104,109.5391236,43.45513153,107.0676918,104.1081582,8.553255558,11.83518171,12.82473135,16.8150816,19.17572785,21.57063103,7.66726017,12.02613306,2,39,Pass,1
49,2/12/2020,A02,N32WHT,1026.992554,1021.912689,126.7499962,59.67146111,59.7212429,59.81130028,59.75113297,59.74507713,59.78819466,60.14763451,59.82147789,59.80054665,66.48691177,53.96731186,53.22347641,77.85736466,78.16976547,32.24269867,31.92774487,97.80771255,98.8843155,28.93768788,28.99242783,82.64774323,58.73907662,59.87359047,59.9764328,59.73666954,35.18278122,32.84646988,63.08387185,58.84103394,58.76694298,77.91698456,83.85469437,86.15786743,86.54565048,86.63589478,87.19327164,83.65257264,85.90098953,83.89805222,53.80137062,42.48853493,47.91983604,41.89883804,39.67073822,35.51850891,34.54209519,34.74020577,38.7375927,65.22648239,65.10871125,65.12423325,60.36898041,92.88764955,34.07696724,101.2744789,99.2096405,8.553255558,11.83518171,12.82473135,16.8150816,19.17572785,21.57063103,7.66726017,12.02613306,3,17,Pass,1
50,2/12/2020,A03,N37CBB,1412.321289,1409.191895,174.1583329,60.00812721,59.87654495,60.10465431,59.62697792,59.82998848,59.83249283,60.0787468,59.11616516,60.00141907,70.95176697,53.34241104,52.85847664,90.20185852,90.29574967,34.58117295,34.0270195,113.7168389,116.3194161,34.23903084,32.38450051,89.43077088,55.50528717,60.04609681,60.05395127,59.98747254,60.07413292,37.69046402,60.07904434,60.01861191,60.03237725,85.7269783,94.62312317,94.33691025,94.9588852,94.84573746,94.92749405,95.47160721,95.28026581,95.22147751,71.67467499,65.36474228,56.33359147,51.67527771,47.36666298,38.81824875,37.05194664,34.34099579,39.88504982,65.75357437,64.68997574,64.74998093,60.39359665,110.6563301,52.52315521,111.2532768,109.9069748,8.553255558,11.83518171,12.82473135,16.8150816,19.17572785,21.57063103,7.66726017,12.02613306,25,14,Fail,0
